date,vaccine,total_vaccinations,location
2021-02-06,Moderna,4054,Lithuania
2021-02-06,Oxford/AstraZeneca,4,Lithuania
2021-02-06,Pfizer/BioNTech,122131,Lithuania
2021-02-07,Moderna,4054,Lithuania
2021-02-07,Oxford/AstraZeneca,4,Lithuania
2021-02-07,Pfizer/BioNTech,122228,Lithuania
2021-02-08,Moderna,4142,Lithuania
2021-02-08,Oxford/AstraZeneca,4,Lithuania
2021-02-08,Pfizer/BioNTech,124809,Lithuania
2021-02-09,Oxford/AstraZeneca,304,Lithuania
2021-02-09,Pfizer/BioNTech,127139,Lithuania
2021-02-09,Moderna,4382,Lithuania
2021-02-10,Moderna,4693,Lithuania
2021-02-10,Oxford/AstraZeneca,3030,Lithuania
2021-02-10,Pfizer/BioNTech,130263,Lithuania
2021-02-11,Moderna,5124,Lithuania
2021-02-11,Oxford/AstraZeneca,5532,Lithuania
2021-02-11,Pfizer/BioNTech,136405,Lithuania
2021-02-12,Oxford/AstraZeneca,7476,Lithuania
2021-02-12,Moderna,5751,Lithuania
2021-02-12,Pfizer/BioNTech,141140,Lithuania
2021-02-13,Moderna,5753,Lithuania
2021-02-13,Oxford/AstraZeneca,7789,Lithuania
2021-02-13,Pfizer/BioNTech,141272,Lithuania
2021-02-14,Oxford/AstraZeneca,7789,Lithuania
2021-02-14,Pfizer/BioNTech,141273,Lithuania
2021-02-14,Moderna,5753,Lithuania
2021-02-15,Pfizer/BioNTech,142823,Lithuania
2021-02-15,Oxford/AstraZeneca,9638,Lithuania
2021-02-15,Moderna,7004,Lithuania
2021-02-16,Moderna,7004,Lithuania
2021-02-16,Oxford/AstraZeneca,9638,Lithuania
2021-02-16,Pfizer/BioNTech,143342,Lithuania
2021-02-17,Moderna,8357,Lithuania
2021-02-17,Oxford/AstraZeneca,10615,Lithuania
2021-02-17,Pfizer/BioNTech,149301,Lithuania
2021-02-18,Moderna,8892,Lithuania
2021-02-18,Oxford/AstraZeneca,12105,Lithuania
2021-02-18,Pfizer/BioNTech,158623,Lithuania
2021-02-19,Moderna,9369,Lithuania
2021-02-19,Oxford/AstraZeneca,14888,Lithuania
2021-02-19,Pfizer/BioNTech,165856,Lithuania
2021-02-20,Oxford/AstraZeneca,15189,Lithuania
2021-02-20,Pfizer/BioNTech,166560,Lithuania
2021-02-20,Moderna,9369,Lithuania
2021-02-21,Moderna,9369,Lithuania
2021-02-21,Oxford/AstraZeneca,15189,Lithuania
2021-02-21,Pfizer/BioNTech,166560,Lithuania
2021-02-22,Moderna,9537,Lithuania
2021-02-22,Oxford/AstraZeneca,17266,Lithuania
2021-02-22,Pfizer/BioNTech,169792,Lithuania
2021-02-23,Oxford/AstraZeneca,19280,Lithuania
2021-02-23,Moderna,9949,Lithuania
2021-02-23,Pfizer/BioNTech,176024,Lithuania
2021-02-24,Moderna,10083,Lithuania
2021-02-24,Oxford/AstraZeneca,21989,Lithuania
2021-02-24,Pfizer/BioNTech,184910,Lithuania
2021-02-25,Oxford/AstraZeneca,26106,Lithuania
2021-02-25,Pfizer/BioNTech,191952,Lithuania
2021-02-25,Moderna,10794,Lithuania
2021-02-26,Pfizer/BioNTech,196185,Lithuania
2021-02-26,Oxford/AstraZeneca,30409,Lithuania
2021-02-26,Moderna,12299,Lithuania
2021-02-27,Moderna,12299,Lithuania
2021-02-27,Oxford/AstraZeneca,31057,Lithuania
2021-02-27,Pfizer/BioNTech,196330,Lithuania
2021-02-28,Moderna,12299,Lithuania
2021-02-28,Oxford/AstraZeneca,31455,Lithuania
2021-02-28,Pfizer/BioNTech,196381,Lithuania
2021-03-01,Moderna,15785,Lithuania
2021-03-01,Oxford/AstraZeneca,34265,Lithuania
2021-03-01,Pfizer/BioNTech,197655,Lithuania
2021-03-02,Moderna,17673,Lithuania
2021-03-02,Oxford/AstraZeneca,35950,Lithuania
2021-03-02,Pfizer/BioNTech,203431,Lithuania
2021-03-03,Oxford/AstraZeneca,39095,Lithuania
2021-03-03,Pfizer/BioNTech,210489,Lithuania
2021-03-03,Moderna,19482,Lithuania
2021-03-04,Moderna,20551,Lithuania
2021-03-04,Oxford/AstraZeneca,42617,Lithuania
2021-03-04,Pfizer/BioNTech,221373,Lithuania
2021-03-05,Moderna,21132,Lithuania
2021-03-05,Oxford/AstraZeneca,46918,Lithuania
2021-03-05,Pfizer/BioNTech,230516,Lithuania
2021-03-06,Oxford/AstraZeneca,47181,Lithuania
2021-03-06,Moderna,21220,Lithuania
2021-03-06,Pfizer/BioNTech,230791,Lithuania
2021-03-07,Moderna,21220,Lithuania
2021-03-07,Oxford/AstraZeneca,47181,Lithuania
2021-03-07,Pfizer/BioNTech,230793,Lithuania
2021-03-08,Oxford/AstraZeneca,53887,Lithuania
2021-03-08,Pfizer/BioNTech,232525,Lithuania
2021-03-08,Moderna,21702,Lithuania
2021-03-09,Pfizer/BioNTech,240698,Lithuania
2021-03-09,Oxford/AstraZeneca,56655,Lithuania
2021-03-09,Moderna,22666,Lithuania
2021-03-10,Moderna,22858,Lithuania
2021-03-10,Oxford/AstraZeneca,62708,Lithuania
2021-03-10,Pfizer/BioNTech,250096,Lithuania
2021-03-11,Moderna,22858,Lithuania
2021-03-11,Oxford/AstraZeneca,63064,Lithuania
2021-03-11,Pfizer/BioNTech,250876,Lithuania
2021-03-12,Moderna,23112,Lithuania
2021-03-12,Oxford/AstraZeneca,69278,Lithuania
2021-03-12,Pfizer/BioNTech,262341,Lithuania
2021-03-13,Moderna,23112,Lithuania
2021-03-13,Oxford/AstraZeneca,69566,Lithuania
2021-03-13,Pfizer/BioNTech,263800,Lithuania
2021-03-14,Oxford/AstraZeneca,69574,Lithuania
2021-03-14,Pfizer/BioNTech,263817,Lithuania
2021-03-14,Moderna,23112,Lithuania
2021-03-15,Moderna,23212,Lithuania
2021-03-15,Oxford/AstraZeneca,75341,Lithuania
2021-03-15,Pfizer/BioNTech,266004,Lithuania
2021-03-16,Moderna,23415,Lithuania
2021-03-16,Oxford/AstraZeneca,78672,Lithuania
2021-03-16,Pfizer/BioNTech,272674,Lithuania
2021-03-17,Oxford/AstraZeneca,78766,Lithuania
2021-03-17,Moderna,23521,Lithuania
2021-03-17,Pfizer/BioNTech,283016,Lithuania
2021-03-18,Moderna,23653,Lithuania
2021-03-18,Oxford/AstraZeneca,78793,Lithuania
2021-03-18,Pfizer/BioNTech,291255,Lithuania
2021-03-19,Oxford/AstraZeneca,79320,Lithuania
2021-03-19,Pfizer/BioNTech,297774,Lithuania
2021-03-19,Moderna,25863,Lithuania
2021-03-20,Pfizer/BioNTech,297975,Lithuania
2021-03-20,Oxford/AstraZeneca,79320,Lithuania
2021-03-20,Moderna,26397,Lithuania
2021-03-21,Moderna,26399,Lithuania
2021-03-21,Oxford/AstraZeneca,79320,Lithuania
2021-03-21,Pfizer/BioNTech,298005,Lithuania
2021-03-22,Moderna,31212,Lithuania
2021-03-22,Oxford/AstraZeneca,81614,Lithuania
2021-03-22,Pfizer/BioNTech,299138,Lithuania
2021-03-23,Moderna,32769,Lithuania
2021-03-23,Oxford/AstraZeneca,84400,Lithuania
2021-03-23,Pfizer/BioNTech,307689,Lithuania
2021-03-24,Moderna,33884,Lithuania
2021-03-24,Oxford/AstraZeneca,88990,Lithuania
2021-03-24,Pfizer/BioNTech,319601,Lithuania
2021-03-25,Oxford/AstraZeneca,93445,Lithuania
2021-03-25,Pfizer/BioNTech,331093,Lithuania
2021-03-25,Moderna,34889,Lithuania
2021-03-26,Moderna,36517,Lithuania
2021-03-26,Oxford/AstraZeneca,98999,Lithuania
2021-03-26,Pfizer/BioNTech,340341,Lithuania
2021-03-27,Moderna,36593,Lithuania
2021-03-27,Oxford/AstraZeneca,101823,Lithuania
2021-03-27,Pfizer/BioNTech,340592,Lithuania
2021-03-28,Oxford/AstraZeneca,101923,Lithuania
2021-03-28,Moderna,36593,Lithuania
2021-03-28,Pfizer/BioNTech,340676,Lithuania
2021-03-29,Moderna,38015,Lithuania
2021-03-29,Oxford/AstraZeneca,107374,Lithuania
2021-03-29,Pfizer/BioNTech,341665,Lithuania
2021-03-30,Oxford/AstraZeneca,109905,Lithuania
2021-03-30,Pfizer/BioNTech,351822,Lithuania
2021-03-30,Moderna,38204,Lithuania
2021-03-31,Pfizer/BioNTech,369037,Lithuania
2021-03-31,Oxford/AstraZeneca,111960,Lithuania
2021-03-31,Moderna,39644,Lithuania
2021-04-01,Moderna,46899,Lithuania
2021-04-01,Oxford/AstraZeneca,114815,Lithuania
2021-04-01,Pfizer/BioNTech,377213,Lithuania
2021-04-02,Moderna,53408,Lithuania
2021-04-02,Oxford/AstraZeneca,120504,Lithuania
2021-04-02,Pfizer/BioNTech,384803,Lithuania
2021-04-03,Moderna,53601,Lithuania
2021-04-03,Oxford/AstraZeneca,128214,Lithuania
2021-04-03,Pfizer/BioNTech,385570,Lithuania
2021-04-04,Moderna,53601,Lithuania
2021-04-04,Oxford/AstraZeneca,130617,Lithuania
2021-04-04,Pfizer/BioNTech,385576,Lithuania
2021-04-05,Oxford/AstraZeneca,134127,Lithuania
2021-04-05,Pfizer/BioNTech,385772,Lithuania
2021-04-05,Moderna,53611,Lithuania
2021-04-06,Moderna,56280,Lithuania
2021-04-06,Oxford/AstraZeneca,144711,Lithuania
2021-04-06,Pfizer/BioNTech,387210,Lithuania
2021-04-07,Moderna,57530,Lithuania
2021-04-07,Oxford/AstraZeneca,154661,Lithuania
2021-04-07,Pfizer/BioNTech,388756,Lithuania
2021-04-08,Oxford/AstraZeneca,157388,Lithuania
2021-04-08,Moderna,58947,Lithuania
2021-04-08,Pfizer/BioNTech,411544,Lithuania
2021-04-09,Moderna,59378,Lithuania
2021-04-09,Oxford/AstraZeneca,162622,Lithuania
2021-04-09,Pfizer/BioNTech,439345,Lithuania
2021-04-10,Oxford/AstraZeneca,166814,Lithuania
2021-04-10,Pfizer/BioNTech,450692,Lithuania
2021-04-10,Moderna,59456,Lithuania
2021-04-11,Pfizer/BioNTech,451736,Lithuania
2021-04-11,Oxford/AstraZeneca,167436,Lithuania
2021-04-11,Moderna,59510,Lithuania
2021-04-12,Moderna,59767,Lithuania
2021-04-12,Oxford/AstraZeneca,171462,Lithuania
2021-04-12,Pfizer/BioNTech,456201,Lithuania
2021-04-13,Moderna,60175,Lithuania
2021-04-13,Oxford/AstraZeneca,174008,Lithuania
2021-04-13,Pfizer/BioNTech,472073,Lithuania
2021-04-14,Moderna,60397,Lithuania
2021-04-14,Oxford/AstraZeneca,175073,Lithuania
2021-04-14,Pfizer/BioNTech,497564,Lithuania
2021-04-15,Moderna,60646,Lithuania
2021-04-15,Oxford/AstraZeneca,178393,Lithuania
2021-04-15,Pfizer/BioNTech,517168,Lithuania
2021-04-16,Oxford/AstraZeneca,184627,Lithuania
2021-04-16,Pfizer/BioNTech,531075,Lithuania
2021-04-16,Moderna,60913,Lithuania
2021-04-17,Moderna,60945,Lithuania
2021-04-17,Oxford/AstraZeneca,185803,Lithuania
2021-04-17,Pfizer/BioNTech,532374,Lithuania
2021-04-18,Moderna,60945,Lithuania
2021-04-18,Oxford/AstraZeneca,185883,Lithuania
2021-04-18,Pfizer/BioNTech,532378,Lithuania
2021-04-19,Oxford/AstraZeneca,189856,Lithuania
2021-04-19,Moderna,61376,Lithuania
2021-04-19,Pfizer/BioNTech,533818,Lithuania
2021-04-20,Moderna,63131,Lithuania
2021-04-20,Oxford/AstraZeneca,191324,Lithuania
2021-04-20,Pfizer/BioNTech,545852,Lithuania
2021-04-21,Oxford/AstraZeneca,191968,Lithuania
2021-04-21,Pfizer/BioNTech,567725,Lithuania
2021-04-21,Moderna,67274,Lithuania
2021-04-22,Pfizer/BioNTech,587821,Lithuania
2021-04-22,Moderna,71187,Lithuania
2021-04-22,Oxford/AstraZeneca,194085,Lithuania
2021-04-23,Johnson&Johnson,2,Lithuania
2021-04-23,Moderna,72650,Lithuania
2021-04-23,Oxford/AstraZeneca,201958,Lithuania
2021-04-23,Pfizer/BioNTech,603126,Lithuania
2021-04-24,Johnson&Johnson,2,Lithuania
2021-04-24,Moderna,74001,Lithuania
2021-04-24,Oxford/AstraZeneca,203229,Lithuania
2021-04-24,Pfizer/BioNTech,605043,Lithuania
2021-04-25,Pfizer/BioNTech,605287,Lithuania
2021-04-25,Johnson&Johnson,2,Lithuania
2021-04-25,Moderna,74002,Lithuania
2021-04-25,Oxford/AstraZeneca,203249,Lithuania
2021-04-26,Pfizer/BioNTech,606369,Lithuania
2021-04-26,Oxford/AstraZeneca,207520,Lithuania
2021-04-26,Moderna,74814,Lithuania
2021-04-26,Johnson&Johnson,12,Lithuania
2021-04-27,Johnson&Johnson,58,Lithuania
2021-04-27,Moderna,75237,Lithuania
2021-04-27,Oxford/AstraZeneca,208885,Lithuania
2021-04-27,Pfizer/BioNTech,617617,Lithuania
2021-04-28,Pfizer/BioNTech,631575,Lithuania
2021-04-28,Johnson&Johnson,220,Lithuania
2021-04-28,Moderna,75808,Lithuania
2021-04-28,Oxford/AstraZeneca,209574,Lithuania
2021-04-29,Oxford/AstraZeneca,211727,Lithuania
2021-04-29,Pfizer/BioNTech,659921,Lithuania
2021-04-29,Johnson&Johnson,328,Lithuania
2021-04-29,Moderna,77885,Lithuania
2021-04-30,Oxford/AstraZeneca,213409,Lithuania
2021-04-30,Pfizer/BioNTech,691435,Lithuania
2021-04-30,Johnson&Johnson,416,Lithuania
2021-04-30,Moderna,82279,Lithuania
2021-05-01,Johnson&Johnson,454,Lithuania
2021-05-01,Moderna,82705,Lithuania
2021-05-01,Oxford/AstraZeneca,214244,Lithuania
2021-05-01,Pfizer/BioNTech,705916,Lithuania
2021-05-02,Johnson&Johnson,454,Lithuania
2021-05-02,Moderna,82706,Lithuania
2021-05-02,Oxford/AstraZeneca,214251,Lithuania
2021-05-02,Pfizer/BioNTech,706654,Lithuania
2021-05-03,Johnson&Johnson,578,Lithuania
2021-05-03,Moderna,85977,Lithuania
2021-05-03,Oxford/AstraZeneca,218985,Lithuania
2021-05-03,Pfizer/BioNTech,711916,Lithuania
2021-05-04,Pfizer/BioNTech,733289,Lithuania
2021-05-04,Oxford/AstraZeneca,222495,Lithuania
2021-05-04,Moderna,89078,Lithuania
2021-05-04,Johnson&Johnson,888,Lithuania
2021-05-05,Johnson&Johnson,1414,Lithuania
2021-05-05,Moderna,90727,Lithuania
2021-05-05,Oxford/AstraZeneca,225741,Lithuania
2021-05-05,Pfizer/BioNTech,762593,Lithuania
2021-05-06,Johnson&Johnson,2058,Lithuania
2021-05-06,Moderna,96429,Lithuania
2021-05-06,Oxford/AstraZeneca,229617,Lithuania
2021-05-06,Pfizer/BioNTech,787936,Lithuania
2021-05-07,Johnson&Johnson,3718,Lithuania
2021-05-07,Moderna,100969,Lithuania
2021-05-07,Oxford/AstraZeneca,238375,Lithuania
2021-05-07,Pfizer/BioNTech,806827,Lithuania
2021-05-08,Oxford/AstraZeneca,248477,Lithuania
2021-05-08,Pfizer/BioNTech,810787,Lithuania
2021-05-08,Johnson&Johnson,4016,Lithuania
2021-05-08,Moderna,102420,Lithuania
2021-05-09,Johnson&Johnson,4018,Lithuania
2021-05-09,Moderna,102420,Lithuania
2021-05-09,Oxford/AstraZeneca,255610,Lithuania
2021-05-09,Pfizer/BioNTech,810788,Lithuania
2021-05-10,Johnson&Johnson,5670,Lithuania
2021-05-10,Moderna,104731,Lithuania
2021-05-10,Oxford/AstraZeneca,269830,Lithuania
2021-05-10,Pfizer/BioNTech,813254,Lithuania
2021-05-11,Johnson&Johnson,6400,Lithuania
2021-05-11,Moderna,107540,Lithuania
2021-05-11,Oxford/AstraZeneca,272961,Lithuania
2021-05-11,Pfizer/BioNTech,833070,Lithuania
2021-05-12,Oxford/AstraZeneca,275558,Lithuania
2021-05-12,Pfizer/BioNTech,860540,Lithuania
2021-05-12,Johnson&Johnson,6834,Lithuania
2021-05-12,Moderna,108730,Lithuania
2021-05-13,Johnson&Johnson,7752,Lithuania
2021-05-13,Moderna,110839,Lithuania
2021-05-13,Oxford/AstraZeneca,278385,Lithuania
2021-05-13,Pfizer/BioNTech,884884,Lithuania
2021-05-14,Oxford/AstraZeneca,282498,Lithuania
2021-05-14,Pfizer/BioNTech,908860,Lithuania
2021-05-14,Johnson&Johnson,8414,Lithuania
2021-05-14,Moderna,113650,Lithuania
2021-05-15,Johnson&Johnson,8446,Lithuania
2021-05-15,Moderna,113890,Lithuania
2021-05-15,Oxford/AstraZeneca,285114,Lithuania
2021-05-15,Pfizer/BioNTech,912109,Lithuania
2021-05-16,Johnson&Johnson,8446,Lithuania
2021-05-16,Moderna,114015,Lithuania
2021-05-16,Oxford/AstraZeneca,285154,Lithuania
2021-05-16,Pfizer/BioNTech,912445,Lithuania
2021-05-17,Pfizer/BioNTech,914614,Lithuania
2021-05-17,Oxford/AstraZeneca,289487,Lithuania
2021-05-17,Johnson&Johnson,9312,Lithuania
2021-05-17,Moderna,122439,Lithuania
2021-05-18,Johnson&Johnson,10558,Lithuania
2021-05-18,Moderna,124519,Lithuania
2021-05-18,Oxford/AstraZeneca,292186,Lithuania
2021-05-18,Pfizer/BioNTech,933189,Lithuania
2021-05-19,Johnson&Johnson,11872,Lithuania
2021-05-19,Moderna,127654,Lithuania
2021-05-19,Oxford/AstraZeneca,295874,Lithuania
2021-05-19,Pfizer/BioNTech,958289,Lithuania
2021-05-20,Johnson&Johnson,14226,Lithuania
2021-05-20,Moderna,130335,Lithuania
2021-05-20,Oxford/AstraZeneca,300383,Lithuania
2021-05-20,Pfizer/BioNTech,981440,Lithuania
2021-05-21,Pfizer/BioNTech,998585,Lithuania
2021-05-21,Oxford/AstraZeneca,304426,Lithuania
2021-05-21,Johnson&Johnson,16196,Lithuania
2021-05-21,Moderna,133085,Lithuania
2021-05-22,Johnson&Johnson,16610,Lithuania
2021-05-22,Moderna,134612,Lithuania
2021-05-22,Oxford/AstraZeneca,304791,Lithuania
2021-05-22,Pfizer/BioNTech,1005346,Lithuania
2021-05-23,Johnson&Johnson,17254,Lithuania
2021-05-23,Moderna,134747,Lithuania
2021-05-23,Oxford/AstraZeneca,304820,Lithuania
2021-05-23,Pfizer/BioNTech,1006368,Lithuania
2021-05-24,Johnson&Johnson,19402,Lithuania
2021-05-24,Moderna,137384,Lithuania
2021-05-24,Oxford/AstraZeneca,308697,Lithuania
2021-05-24,Pfizer/BioNTech,1012263,Lithuania
2021-05-25,Pfizer/BioNTech,1030985,Lithuania
2021-05-25,Oxford/AstraZeneca,311636,Lithuania
2021-05-25,Moderna,139675,Lithuania
2021-05-25,Johnson&Johnson,21218,Lithuania
2021-05-26,Johnson&Johnson,22834,Lithuania
2021-05-26,Moderna,140635,Lithuania
2021-05-26,Oxford/AstraZeneca,315450,Lithuania
2021-05-26,Pfizer/BioNTech,1053889,Lithuania
2021-05-27,Johnson&Johnson,25014,Lithuania
2021-05-27,Moderna,141468,Lithuania
2021-05-27,Oxford/AstraZeneca,318316,Lithuania
2021-05-27,Pfizer/BioNTech,1078421,Lithuania
2021-05-28,Johnson&Johnson,27958,Lithuania
2021-05-28,Moderna,144556,Lithuania
2021-05-28,Oxford/AstraZeneca,322104,Lithuania
2021-05-28,Pfizer/BioNTech,1101117,Lithuania
2021-05-29,Pfizer/BioNTech,1105861,Lithuania
2021-05-29,Oxford/AstraZeneca,322389,Lithuania
2021-05-29,Moderna,144862,Lithuania
2021-05-29,Johnson&Johnson,34166,Lithuania
2021-05-30,Johnson&Johnson,34166,Lithuania
2021-05-30,Moderna,144924,Lithuania
2021-05-30,Oxford/AstraZeneca,322407,Lithuania
2021-05-30,Pfizer/BioNTech,1106373,Lithuania
2021-05-31,Johnson&Johnson,35014,Lithuania
2021-05-31,Moderna,148855,Lithuania
2021-05-31,Oxford/AstraZeneca,332274,Lithuania
2021-05-31,Pfizer/BioNTech,1110211,Lithuania
2021-06-01,Johnson&Johnson,36390,Lithuania
2021-06-01,Moderna,151816,Lithuania
2021-06-01,Oxford/AstraZeneca,334840,Lithuania
2021-06-01,Pfizer/BioNTech,1136082,Lithuania
2021-06-02,Pfizer/BioNTech,1168526,Lithuania
2021-06-02,Oxford/AstraZeneca,340232,Lithuania
2021-06-02,Moderna,153255,Lithuania
2021-06-02,Johnson&Johnson,37788,Lithuania
2021-06-03,Johnson&Johnson,39988,Lithuania
2021-06-03,Moderna,155284,Lithuania
2021-06-03,Oxford/AstraZeneca,343241,Lithuania
2021-06-03,Pfizer/BioNTech,1198899,Lithuania
2021-06-04,Johnson&Johnson,43022,Lithuania
2021-06-04,Moderna,158569,Lithuania
2021-06-04,Oxford/AstraZeneca,349825,Lithuania
2021-06-04,Pfizer/BioNTech,1228581,Lithuania
2021-06-05,Johnson&Johnson,47798,Lithuania
2021-06-05,Moderna,160258,Lithuania
2021-06-05,Oxford/AstraZeneca,350222,Lithuania
2021-06-05,Pfizer/BioNTech,1240040,Lithuania
2021-06-06,Pfizer/BioNTech,1245506,Lithuania
2021-06-06,Oxford/AstraZeneca,350276,Lithuania
2021-06-06,Johnson&Johnson,47806,Lithuania
2021-06-06,Moderna,160352,Lithuania
2021-06-07,Johnson&Johnson,51016,Lithuania
2021-06-07,Moderna,163067,Lithuania
2021-06-07,Oxford/AstraZeneca,362516,Lithuania
2021-06-07,Pfizer/BioNTech,1250454,Lithuania
2021-06-08,Johnson&Johnson,54116,Lithuania
2021-06-08,Moderna,165954,Lithuania
2021-06-08,Oxford/AstraZeneca,366170,Lithuania
2021-06-08,Pfizer/BioNTech,1268546,Lithuania
2021-06-09,Johnson&Johnson,57924,Lithuania
2021-06-09,Moderna,167768,Lithuania
2021-06-09,Oxford/AstraZeneca,368871,Lithuania
2021-06-09,Pfizer/BioNTech,1289783,Lithuania
2021-06-10,Pfizer/BioNTech,1308794,Lithuania
2021-06-10,Oxford/AstraZeneca,370770,Lithuania
2021-06-10,Moderna,170141,Lithuania
2021-06-10,Johnson&Johnson,61498,Lithuania
2021-06-11,Johnson&Johnson,65012,Lithuania
2021-06-11,Moderna,173131,Lithuania
2021-06-11,Oxford/AstraZeneca,372768,Lithuania
2021-06-11,Pfizer/BioNTech,1325030,Lithuania
2021-06-12,Johnson&Johnson,66944,Lithuania
2021-06-12,Moderna,173366,Lithuania
2021-06-12,Oxford/AstraZeneca,373037,Lithuania
2021-06-12,Pfizer/BioNTech,1329448,Lithuania
2021-06-13,Johnson&Johnson,72980,Lithuania
2021-06-13,Moderna,173501,Lithuania
2021-06-13,Oxford/AstraZeneca,373114,Lithuania
2021-06-13,Pfizer/BioNTech,1330407,Lithuania
2021-06-14,Pfizer/BioNTech,1335196,Lithuania
2021-06-14,Oxford/AstraZeneca,378243,Lithuania
2021-06-14,Moderna,182505,Lithuania
2021-06-14,Johnson&Johnson,74318,Lithuania
2021-06-15,Johnson&Johnson,78210,Lithuania
2021-06-15,Moderna,184590,Lithuania
2021-06-15,Oxford/AstraZeneca,381204,Lithuania
2021-06-15,Pfizer/BioNTech,1352477,Lithuania
2021-06-16,Johnson&Johnson,80490,Lithuania
2021-06-16,Moderna,187122,Lithuania
2021-06-16,Oxford/AstraZeneca,387011,Lithuania
2021-06-16,Pfizer/BioNTech,1371562,Lithuania
2021-06-17,Johnson&Johnson,82978,Lithuania
2021-06-17,Moderna,189278,Lithuania
2021-06-17,Oxford/AstraZeneca,391415,Lithuania
2021-06-17,Pfizer/BioNTech,1392509,Lithuania
2021-06-18,Moderna,190678,Lithuania
2021-06-18,Oxford/AstraZeneca,396163,Lithuania
2021-06-18,Johnson&Johnson,83912,Lithuania
2021-06-18,Pfizer/BioNTech,1410824,Lithuania
