date,total_vaccinations,people_vaccinated,people_fully_vaccinated,media_url,source_url,text
2021-04-24,324488,,,https://pbs.twimg.com/media/Ezw6pXyWYAQwnQd.jpg,https://twitter.com/MoHCCZim/status/1386047507919261698,"COVID-19 update: As at 24 April 2021, Zimbabwe had 38 064 confirmed cases, including 35 101 recoveries and 1 556 deaths. To date, a total of 324 488 people have been vaccinated against COVID-19. https://t.co/FZkWGdv4aw"
2021-04-25,336600,,,https://pbs.twimg.com/media/Ez15VxCXMAAtCld.jpg,https://twitter.com/MoHCCZim/status/1386397700908781574,"COVID-19 update: As at 25 April 2021, Zimbabwe had 38 086 confirmed cases, including 35 123 recoveries and 1 557 deaths. To date, a total of 336 600 people have been vaccinated against COVID-19. https://t.co/sxqBYDScy2"
2021-04-26,353834,,,https://pbs.twimg.com/media/Ez7MwvrXMAciBGR.jpg,https://twitter.com/MoHCCZim/status/1386771081223184389,"COVID-19 update: As at 26 April 2021, Zimbabwe had 38 102 confirmed cases, including 35 149 recoveries and 1 560 deaths. To date, a total of 353 834 people have been vaccinated against COVID-19. https://t.co/7fIgcHAfyJ"
2021-04-27,370676,,,https://pbs.twimg.com/media/E0AYj2VWEAguEu2.jpg,https://twitter.com/MoHCCZim/status/1387135728996519936,"COVID-19 update: As at 27 April 2021, Zimbabwe had 38 164 confirmed cases, including 35 480 recoveries and 1 565 deaths. To date,  a total of 370 676 people have been vaccinated against COVID-19. https://t.co/fXy7tmALJw"
2021-04-28,388021,,,https://pbs.twimg.com/media/E0Fnaq7WQAMcG3F.jpg,https://twitter.com/MoHCCZim/status/1387503885955256325,"COVID-19 update: As at 28 April 2021, Zimbabwe had 38 191 confirmed cases, including 35 517 recoveries and  1 565 deaths. To date, a total of 388 021 people have been vaccinated against COVID-19. https://t.co/Htc5xr1c6R"
2021-04-29,400771,,,https://pbs.twimg.com/media/E0Km_Z8WQAIRWFL.jpg,https://twitter.com/MoHCCZim/status/1387855290758955009,"COVID-19 update: As at 29 April 2021, Zimbabwe had 38 235 confirmed cases, including 35 594 recoveries and 1 567 deaths. To date, a total of 400 771 people have been vaccinated against COVID-19. https://t.co/dRddWmAzYp"
2021-04-29,400771,,,https://pbs.twimg.com/media/E0Km_Z8WQAIRWFL.jpg,https://twitter.com/MoHCCZim/status/1387855358157283328,"COVID-19 update: As at 29 April 2021, Zimbabwe had 38 235 confirmed cases, including 35 594 recoveries and 1 567 deaths. To date, a total of 400 771 people have been vaccinated against COVID-19. https://t.co/D8ec1zWUO1"
2021-04-30,414735,,,https://pbs.twimg.com/media/E0QOXiHXMAYUeDW.jpg,https://twitter.com/MoHCCZim/status/1388250400084668426,"COVID-19 update: As at 30 April 2021, Zimbabwe had 38 257 confirmed cases, including 35 612 recoveries and 1 567 deaths. To date, a total of 414 735 people have been vaccinated against COVID-19. https://t.co/FVyO9lDmd0"
2021-05-01,428135,,,https://pbs.twimg.com/media/E0VBh3xX0AIsdtp.jpg,https://twitter.com/MoHCCZim/status/1388588124876455936,"COVID-19 update: As at 01 May 2021, Zimbabwe had 38 260 confirmed cases, including 35 620 recoveries and 1 568 deaths. To date, a total of 428 135 people have been vaccinated against COVID-19. https://t.co/4bIMiKSiUT"
2021-05-02,430068,,,https://pbs.twimg.com/media/E0Z92iAXoAMgiUU.jpg,https://twitter.com/MoHCCZim/status/1388935941709041665,"COVID-19 update: As at 02 May 2021, Zimbabwe had 38 281 confirmed cases, including 35 634 recoveries and 1 570 deaths. To date, a total of 430 068 people have been vaccinated against COVID-19. https://t.co/MyooYuJ2Q8"
2021-05-03,437751,,,https://pbs.twimg.com/media/E0fIaP9XMAAHbnV.jpg,https://twitter.com/MoHCCZim/status/1389299377202728965,"COVID-19 update: As at 03 May 2021, Zimbabwe had 38 293 confirmed cases, including 35 647 recoveries and 1 573 deaths. To date, a total of  437 751 people have been vaccinated against COVID-19. https://t.co/XL4VT3VZPi"
2021-05-04,452191,,,https://pbs.twimg.com/media/E0keQ7TX0AUsDAe.jpg,https://twitter.com/MoHCCZim/status/1389675251500556293,"COVID-19 update: As at 04 May 2021, Zimbabwe had 38 327 confirmed cases, including 35 775 recoveries and 1 574 deaths. To date, a total of 452 191 people have been vaccinated against COVID-19. https://t.co/279UEK8YYh"
2021-05-05,461023,,,https://pbs.twimg.com/media/E0pwt1HWUAUSzVh.jpg,https://twitter.com/MoHCCZim/status/1390047776310968323,"COVID-19 update: As at 05 May 2021, Zimbabwe had 38 357 confirmed cases, including 35 811 recoveries and 1 574 deaths. To date, a total of 461 023 people have been vaccinated against COVID-19. https://t.co/etBhOfJbXr"
2021-05-06,478174,,,https://pbs.twimg.com/media/E0uo_gEWEAEWq_f.jpg,https://twitter.com/MoHCCZim/status/1390390738345730052,"COVID-19 update: As at 06 May 2021, Zimbabwe had 38 398 confirmed cases, including 36 027 recoveries and 1 575 deaths. To date, a total of 478 174 people have been vaccinated against COVID-19. https://t.co/S6VQDgFX83"
2021-05-07,500422,,,https://pbs.twimg.com/media/E0zq--6WQAQaChN.jpg,https://twitter.com/MoHCCZim/status/1390744775381372928,"COVID-19 update: As at 07 May 2021, Zimbabwe had 38 403 confirmed cases, including 36 041 recoveries and 1 576 deaths. To date, a total of 500 422 people have been vaccinated against COVID-19. https://t.co/Pv84TE9nGw"
2021-05-08,509274,,,https://pbs.twimg.com/media/E04uFwHWUAMkdEo.jpg,https://twitter.com/MoHCCZim/status/1391100036025667596,"COVID-19 update: As at 08 May 2021, Zimbabwe had 38 414 confirmed cases, including 36  052 recoveries and 1 576 deaths. To date, a total of 509 274 people have been vaccinated against COVID-19. https://t.co/pJlvDN7p2q"
2021-05-09,526066,,,https://pbs.twimg.com/media/E096h_3XsAQpbmN.jpg,https://twitter.com/MoHCCZim/status/1391465550237347840,"COVID-19 update: As at 09 May 2021, Zimbabwe had 38 419 confirmed cases, including 36 063 recoveries and 1 576 deaths. To date, a total of 526 066 people have been vaccinated against COVID-19. https://t.co/CzagJlQGwE"
2021-05-10,529360,,,https://pbs.twimg.com/media/E1DTyobXMAkMvhW.jpg,https://twitter.com/MoHCCZim/status/1391845173819228163,"COVID-19 update: As at 10 May 2021, Zimbabwe had 38 433 confirmed cases, including 36 208 recoveries and 1 576 deaths. To date, a total of 529 360 people have been vaccinated against COVID-19. https://t.co/bDTQqpKDeL"
2021-05-11,539526,,,https://pbs.twimg.com/media/E1IWJTDXMAIBhIL.jpg,https://twitter.com/MoHCCZim/status/1392199604335222784,"COVID-19 update: As at 11 May 2021, Zimbabwe had 38 448 confirmed cases, including 36 221 recoveries and 1 579 deaths. To date, a total of 539 526 people have been vaccinated against COVID-19. https://t.co/H3YBGpwIUi"
2021-05-12,549797,,,https://pbs.twimg.com/media/E1NsapRXsAQYmQP.jpg,https://twitter.com/MoHCCZim/status/1392575941071839235,"COVID-19 update: As at 12 May 2021, Zimbabwe had 38 466 confirmed cases, including 36 277 recoveries and 1 579 deaths. To date, a total of 549 797 people have been vaccinated against COVID-19. https://t.co/UoCoKVMRFk"
2021-05-13,559875,,,https://pbs.twimg.com/media/E1S9bN1WEAQ5iUd.jpg,https://twitter.com/MoHCCZim/status/1392946476578480129,"COVID-19 update: As at 13 May 2021, Zimbabwe had 38 491 confirmed cases, including 36 286 recoveries and 1 582 deaths. To date, a total of 559 875 people have been vaccinated against COVID-19. https://t.co/9Dne5Z8muS"
2021-05-14,571460,,,https://pbs.twimg.com/media/E1X4JqKXEAE5-pA.jpg,https://twitter.com/MoHCCZim/status/1393292518318542848,"COVID-19 update: As at 14 May 2021,  Zimbabwe had 38 535 confirmed cases, including 36 308 recoveries and 1 582 deaths. To date, a total of 571 460 people have been vaccinated against COVID-19. https://t.co/xigPGDJWWj"
2021-05-15,579769,,,https://pbs.twimg.com/media/E1cz6L8WYAQGOvN.jpg,https://twitter.com/MoHCCZim/status/1393639702247378948,"COVID-19 update: As at 15 May 2021, Zimbabwe had 38 554 confirmed cases, including 36 318 recoveries and 1 582 deaths. To date, a total of 579 769 people have been vaccinated against COVID-19. https://t.co/SizGj3mVlK"
2021-05-16,581615,,,https://pbs.twimg.com/media/E1iTR7yX0Ac4L5F.jpg,https://twitter.com/MoHCCZim/status/1394026036938092550,"COVID-19 update: As at 16 May 2021,  Zimbabwe had 38 560 confirmed cases, including 36 329 recoveries and 1 582 deaths. To date, a total of 581 615 people have been vaccinated against COVID-19. https://t.co/jxHuKwXFle"
2021-05-17,591808,,,https://pbs.twimg.com/media/E1m_a8FXMAQF0mr.jpg,https://twitter.com/MoHCCZim/status/1394356078247399426,"COVID-19 update: As at 17 May 2021, Zimbabwe had 38 572 confirmed cases, including 36 349 recoveries and 1 582 deaths. To date, a total of 591 808 people have been vaccinated against COVID-19. https://t.co/T6xcHVKrgG"
2021-05-18,600579,,,https://pbs.twimg.com/media/E1ssOmmXIAEyE7K.jpg,https://twitter.com/MoHCCZim/status/1394757158642798597,"COVID-19 update: As at 18 May 2021, Zimbabwe had 38 595 confirmed cases, including 36 371 recoveries and 1 583 deaths. To date, a total of 600 579 people have been vaccinated against COVID-19. https://t.co/ue01sRk0G3"
2021-05-19,605556,,,https://pbs.twimg.com/media/E1xqhyqWUAInHN2.jpg,https://twitter.com/MoHCCZim/status/1395107134631780361,"COVID-19 update: As at 19 May 2021, Zimbabwe had 38 612 confirmed cases, including 36 416 recoveries and 1 583 deaths. To date, a total of 605 556 people have been vaccinated against COVID-19. https://t.co/winB7JeYAw"
2021-05-20,615296,,,https://pbs.twimg.com/media/E12uIVjWQAY5bcC.jpg,https://twitter.com/MoHCCZim/status/1395462936039202819,"COVID-19 update: As at 20 May 2021, Zimbabwe had 38 635 confirmed cases, including 36 427 recoveries and 1 585 deaths. To date, a total of 615 296 people have been vaccinated against COVID-19. https://t.co/oaNXOY4Mn1"
2021-05-21,624665,,,https://pbs.twimg.com/media/E17tmBqXoAol2_0.jpg,https://twitter.com/MoHCCZim/status/1395814192372981760,"COVID-19 update: As at 21 May 2021, Zimbabwe had 38 664 confirmed cases, including 36 435 recoveries and 1 586 deaths. To date, a total of 624 665 people have been vaccinated against COVID-19. https://t.co/oJz3QaPAks"
2021-05-22,630348,,,https://pbs.twimg.com/media/E2BHtluXsAQbbNA.jpg,https://twitter.com/MoHCCZim/status/1396194766749151234,"COVID-19 update: As at 22 May 2021, Zimbabwe had 38 679 confirmed cases, including 36 445 recoveries and 1 586 deaths. To date, a total of 630 348 people have been vaccinated against COVID-19. https://t.co/IjtVjLnO9a"
2021-05-23,632496,,,https://pbs.twimg.com/media/E2GPIWhWQAAOp1j.jpg,https://twitter.com/MoHCCZim/status/1396554749919518723,"COVID-19 update: As at 23 May 2021, Zimbabwe had 38 682 confirmed cases, including 36 453 recoveries and 1 586 deaths. To date, a total of 632 496 people have been vaccinated against COVID-19. https://t.co/Rq2XxY6o4N"
2021-05-24,633635,,,https://pbs.twimg.com/media/E2LMK9ZWYAkvkcU.jpg,https://twitter.com/MoHCCZim/status/1396903351850315776,"COVID-19 update: As at 24 May 2021, Zimbabwe had 38 696 confirmed cases, including 36  471 recoveries and 1 586 deaths. To date, a total of 633 635 people have been vaccinated against COVID-19. https://t.co/IwK5GNVY3M"
2021-05-25,639553,,,https://pbs.twimg.com/media/E2QbyjLXoAE0gtz.jpg,https://twitter.com/MoHCCZim/status/1397272359111991302,"COVID-19 update: As at 25 May 2021, Zimbabwe had 38 706 confirmed cases, including 36 517 recoveries and 1 587 deaths.  To date, a total of 639 553 people have been vaccinated against COVID-19. https://t.co/1Rl2v0jxR3"
